CODREG,REGIONE,CODPRO,PROVINCIA,CODCOM,COMUNE,PROCOM,SEZ2011,NSEZ,ACE,CODLOC,CODASC,P1,A46,A47,PF1,E3,E27,COD_ISTAT,LOC2011,TIPO_LOC,COM_ASC,Shape_Leng,Shape_Area
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061167","61167","42","10002","4","218","7","87","98","13","97","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","674.266617563999944","25252.549992799999018"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061168","61168","43","10002","4","34","0","13","13","1","14","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","178.417945749000012","1441.184558449999940"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061169","61169","25","10002","2","275","18","96","128","39","124","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","477.334625248000009","14569.131735999999364"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061170","61170","14","10002","1","128","17","43","66","8","99","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","377.154425659000026","8160.478685969999788"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061171","61171","0","40005","4","11","0","7","8","6","9","9048017.000000000000000","4801740005.000000000000000","4.000000000000000","48017003.999999992549419","1390.059774650000236","59871.134189999997034"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061172","61172","25","10002","2","229","10","83","107","16","95","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","522.179665588000034","11326.966532200000074"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061173","61173","25","10002","2","149","4","58","72","38","75","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","518.183390856999949","10914.356520700001056"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061174","61174","42","10002","4","589","51","215","275","8","277","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","1142.921119840000074","70884.563493199995719"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061175","61175","43","10002","4","33","0","14","14","1","14","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","189.075779739000012","1860.151820119999911"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061176","61176","21","10002","2","127","8","45","58","13","64","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","390.631138905999990","9472.565905499999644"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061177","61177","14","10002","1","256","50","75","135","32","333","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","599.866064893000043","19584.828630999996676"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061178","61178","43","10002","4","98","1","41","49","8","55","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","351.711920276000001","7454.930713120000291"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061179","61179","21","10002","2","306","9","107","139","20","154","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","554.109638891000031","19477.057354199998372"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061180","61180","21","10002","2","271","12","95","125","23","143","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","509.088351654999997","15140.075529399999141"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061181","61181","43","10002","4","49","0","18","19","6","19","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","278.541746471000010","4728.532870820000426"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061182","61182","43","10002","4","74","19","15","41","4","40","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","367.607112861000019","6220.969006659999650"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061183","61183","25","10002","2","134","35","26","63","6","68","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","587.262437771000009","16823.386446600001364"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061184","61184","11","10002","1","0","0","0","0","0","0","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","480.694266395999989","12428.731075199999395"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061185","61185","43","10002","4","205","15","76","98","7","96","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","647.820257717000118","16546.217711299999792"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061186","61186","12","10002","1","112","17","24","50","17","101","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","547.994760734000010","17276.731449300001259"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061187","61187","43","10002","4","53","2","22","25","1","24","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","218.800268356999993","3003.423625200000060"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061188","61188","43","10002","4","0","0","0","0","0","0","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","143.482385262999998","1184.711144560000093"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061189","61189","43","10002","4","29","0","13","15","1","14","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","265.363395063999974","2937.350729610000599"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061190","61190","43","10002","4","12","1","5","6","0","0","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","236.124386170999998","2129.821131239999886"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061191","61191","43","10002","4","30","2","10","14","2","15","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","258.473149550000016","3979.170328170000175"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061193","61193","21","10002","2","8","3","2","5","1","7","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","532.842903471000000","6099.554209439999795"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061194","61194","14","10002","1","134","35","8","49","6","55","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","1053.485263889999942","47740.150823099997069"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061195","61195","43","10002","4","40","2","14","17","1","16","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","171.314266196000005","1750.440359720000060"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061196","61196","42","10002","4","90","1","5","8","7","10","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","497.800963718999981","11745.368920900000376"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061197","61197","25","10002","2","162","9","64","77","4","79","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","361.389591372999973","6384.190858629999639"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061198","61198","43","10002","4","46","3","19","25","4","51","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","450.469359440999995","10195.196383900000001"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061199","61199","0","40005","4","15","0","4","6","4","11","9048017.000000000000000","4801740005.000000000000000","4.000000000000000","48017003.999999992549419","1125.312754179999956","64609.613436999999976"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061200","61200","43","10002","4","40","1","15","17","2","37","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","171.688139790000008","1694.991681759999892"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061201","61201","12","10002","1","110","17","40","62","19","79","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","496.696716835000018","12453.711337099999582"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061202","61202","43","10002","4","37","0","18","18","2","20","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","259.482210700999985","2875.476214689999779"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061203","61203","43","10002","4","100","6","44","53","2","51","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","344.629966932000002","5566.823595799999566"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061204","61204","43","10002","4","20","1","9","11","1","11","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","190.049541741000013","1657.351502530000062"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061206","61206","25","10002","2","181","17","66","89","12","97","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","664.983161164999956","22794.116527400001360"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061207","61207","0","10003","4","88","1","26","28","2","28","9048017.000000000000000","4801710003.000000000000000","1.000000000000000","48017003.999999992549419","286.115961375999973","4905.012970079999832"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061208","61208","22","10002","2","404","35","155","210","24","229","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","705.769311853999966","32306.785911800001486"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061209","61209","43","10002","4","33","3","15","18","1","6","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","185.467819896999998","2159.666688499999964"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061210","61210","43","10002","4","1015","289","125","429","23","417","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","1265.417416340000045","82377.428431099979207"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061211","61211","25","10002","2","151","12","50","72","30","80","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","517.350002528000005","11174.857987199999116"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061212","61212","43","10002","4","24","0","10","13","1","10","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","191.680593232999996","1849.073558569999932"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061213","61213","21","10002","2","92","4","36","46","18","61","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","518.762064884999972","16126.980512599999201"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061214","61214","12","10002","1","1","0","0","1","2","6","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","709.239785641000026","25279.259833699998126"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061216","61216","22","10002","2","61","1","24","29","12","29","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","334.060986387000014","6321.496427750000294"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061217","61217","21","10002","2","281","18","103","143","19","156","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","471.466335978000018","13949.142725800000335"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061218","61218","0","10003","4","63","0","20","20","1","20","9048017.000000000000000","4801710003.000000000000000","1.000000000000000","48017003.999999992549419","257.760253571000021","3946.226307280000128"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061219","61219","43","10002","4","31","1","12","15","1","16","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","162.223617303999987","1697.194163659999958"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061221","61221","12","10002","1","319","40","114","172","38","147","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","564.033518373999982","17858.384718699999212"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061222","61222","12","10002","1","71","20","23","45","18","63","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","373.540738840000017","8503.733434940000734"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061223","61223","21","10002","2","162","24","54","80","16","93","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","431.526265996000006","10898.326338700000633"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061224","61224","25","10002","2","171","17","57","82","10","75","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","379.440283863999980","7722.822903709999991"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061226","61226","14","10002","1","359","61","75","164","41","311","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","785.695331926999984","29614.941377499999362"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061227","61227","0","40005","4","6","0","1","3","2","3","9048017.000000000000000","4801740005.000000000000000","4.000000000000000","48017003.999999992549419","2371.061258100000032","153224.136171999998624"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061228","61228","43","10002","4","27","2","10","14","1","13","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","181.255714632999997","1714.442889050000076"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061229","61229","43","10002","4","36","0","14","15","2","15","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","314.970424679000018","4490.985221249999995"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061230","61230","0","10003","4","76","2","25","29","11","64","9048017.000000000000000","4801710003.000000000000000","1.000000000000000","48017003.999999992549419","1381.136094140000068","57004.539312200002314"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061231","61231","25","10002","2","401","93","102","202","15","222","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","749.109465863999958","20290.529379899999185"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061232","61232","14","10002","1","56","11","27","42","14","81","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","732.582407417000013","26753.476472199999989"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061233","61233","42","10002","4","3","1","1","2","2","3","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","352.863603800000021","4951.486284820000037"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061234","61234","42","10002","4","262","23","88","111","4","110","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","518.651541069000018","16483.941514300000563"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061235","61235","12","10002","1","10","0","0","2","2","3","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","491.844731137999986","13606.820651800000633"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061236","61236","0","10003","4","289","3","97","107","14","106","9048017.000000000000000","4801710003.000000000000000","1.000000000000000","48017003.999999992549419","1028.039628380000067","43192.226254599998356"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061237","61237","25","10002","2","170","24","57","84","7","86","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","319.019748911000022","6251.964660419999745"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061238","61238","25","10002","2","323","21","101","145","34","155","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","630.635174527000117","15751.734816199999841"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061239","61239","25","10002","2","901","280","117","406","18","425","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","717.629142799999954","30399.292874399998254"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061240","61240","0","10003","4","101","3","36","39","18","43","9048017.000000000000000","4801710003.000000000000000","1.000000000000000","48017003.999999992549419","976.529390441000032","53540.774125699994329"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061241","61241","0","10003","4","77","2","30","33","2","33","9048017.000000000000000","4801710003.000000000000000","1.000000000000000","48017003.999999992549419","273.374475786999994","4578.543304910000188"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061242","61242","43","10002","4","461","114","84","212","12","211","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","565.337863994000031","19518.372651699999551"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061243","61243","42","10002","4","377","15","130","158","39","170","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","1275.404369450000104","44736.557792699997663"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061244","61244","12","10002","1","226","36","86","132","26","120","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","570.006025780999948","18417.168632799999614"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061245","61245","25","10002","2","323","39","98","155","19","152","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","546.814964677000034","13883.710849600000074"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061246","61246","43","10002","4","70","0","34","38","6","39","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","324.493594476999988","4214.560358120000274"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061247","61247","21","10002","2","45","5","16","28","13","47","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","603.918844259000025","14969.546923500000048"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061248","61248","25","10002","2","20","1","6","8","3","11","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","347.592590369999982","4719.084883489999811"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061249","61249","0","40003","2","19","2","5","7","6","7","9048017.000000000000000","4801740003.000000000000000","4.000000000000000","48017002.000000000000000","2724.426490519999788","288647.896491000021342"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061250","61250","0","10003","4","60","0","20","20","1","20","9048017.000000000000000","4801710003.000000000000000","1.000000000000000","48017003.999999992549419","286.013975317000018","5097.228293709999889"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061251","61251","21","10002","2","382","13","156","188","22","176","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","475.915213194999978","13451.674971700000242"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061252","61252","12","10002","1","206","44","47","98","29","152","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","440.615456642000026","11274.442391700000371"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061253","61253","42","10002","4","46","10","11","22","1","22","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","197.515120408000001","2363.976625910000166"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061254","61254","43","10002","4","92","6","36","47","3","50","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","287.883099166000022","4729.608980390000397"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061256","61256","22","10002","2","202","18","68","96","38","101","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","578.541493252000009","13542.585627599999498"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061257","61257","14","10002","1","10","3","0","3","4","5","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","1564.720123280000053","124612.348819999999250"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061258","61258","42","10002","4","659","158","152","317","7","315","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","1096.485545210000055","67597.418359899995266"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061259","61259","0","40003","2","54","0","19","22","17","27","9048017.000000000000000","4801740003.000000000000000","4.000000000000000","48017002.000000000000000","3034.738831870000013","379725.223236000048928"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061260","61260","11","10002","1","0","0","0","0","0","0","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","963.289124946000015","39940.492405999997573"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061261","61261","12","10002","1","6","1","0","3","3","7","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","1024.594694390000086","62897.025074299999687"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061262","61262","21","10002","2","231","44","63","115","19","118","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","545.517113500000050","18488.936094200002117"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061263","61263","11","10002","1","244","33","78","125","21","137","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","735.937316738000050","28497.062214300000051"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061264","61264","42","10002","4","24","2","8","10","1","10","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","151.730162532999998","1421.245957979999957"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061265","61265","43","10002","4","178","9","77","87","8","86","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","451.539251427000011","11293.568717199999810"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061266","61266","25","10002","2","716","59","259","345","32","352","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","742.314297860000011","33358.302988499999628"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061267","61267","11","10002","1","0","0","0","0","0","0","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","594.255941462000010","10138.609841999999844"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061268","61268","12","10002","1","47","6","13","23","0","0","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","437.483030665999991","11950.660982900000818"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061269","61269","42","10002","4","17","2","8","10","1","10","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","139.193145388000005","1181.330569799999921"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061270","61270","0","40005","4","28","2","10","13","15","25","9048017.000000000000000","4801740005.000000000000000","4.000000000000000","48017003.999999992549419","1554.795166840000093","134975.491661999985809"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061271","61271","12","10002","1","14","2","3","9","2","9","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","527.303067727999974","16882.306108900000254"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061272","61272","0","10003","4","90","3","29","32","1","31","9048017.000000000000000","4801710003.000000000000000","1.000000000000000","48017003.999999992549419","276.082188508999991","4670.603492469999765"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061273","61273","22","10002","2","295","14","107","134","39","138","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","594.861570060999952","17540.569256800001313"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061274","61274","43","10002","4","87","3","36","45","3","43","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","252.381566383999996","3724.212932880000153"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061275","61275","12","10002","1","0","0","0","0","0","0","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","351.655356261999998","7144.892588570000044"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061276","61276","12","10002","1","216","54","59","124","29","171","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","489.924437614999988","11081.972139100000277"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061277","61277","25","10002","2","149","3","66","73","6","62","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","629.150397014999953","18655.116584599996713"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061278","61278","21","10002","2","94","5","40","49","13","55","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","407.509828906999985","9607.146004550000725"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061279","61279","12","10002","1","22","2","6","8","4","30","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","364.826090253000018","7921.200906140000370"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061280","61280","14","10002","1","63","16","15","31","6","34","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","838.649093277000020","34539.837638099998003"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061281","61281","43","10002","4","279","6","114","132","9","136","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","664.263786202999881","21529.180167499998788"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061282","61282","22","10002","2","121","30","32","63","2","84","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","248.160579637000012","3846.765668489999825"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061283","61283","12","10002","1","62","5","19","28","8","63","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","436.652735876000008","11128.404512700000851"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061284","61284","43","10002","4","23","2","7","11","1","12","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","243.782050822999992","3162.435550969999895"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061285","61285","21","10002","2","4","1","0","3","2","3","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","1790.131462690000035","182509.020695999992313"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061286","61286","12","10002","1","202","24","63","106","23","161","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","1202.628545829999894","86022.108916700002737"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061287","61287","22","10002","2","220","18","76","102","10","88","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","524.700914197999964","15746.535954599999968"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061288","61288","12","10002","1","89","11","44","58","13","115","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","411.996703830000001","10541.178854600000705"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061290","61290","43","10002","4","1233","41","491","577","13","552","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","1336.337650339999982","52943.299606300002779"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061291","61291","22","10002","2","105","2","47","56","5","55","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","295.110519086000011","4224.843417119999685"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061292","61292","43","10002","4","143","6","74","82","1","83","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","365.700533924000013","8823.476219779999155"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061293","61293","22","10002","2","96","3","34","42","4","40","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017002.000000000000000","237.511073011999997","3273.895579420000104"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061294","61294","12","10002","1","14","4","1","5","1","4","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","348.020776010000020","7269.003056409999772"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061295","61295","43","10002","4","389","13","149","173","5","182","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017003.999999992549419","651.285679426999991","21941.498507399999653"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061296","61296","14","10002","1","54","7","21","31","10","53","9048017.000000000000000","4801710002.000000000000000","1.000000000000000","48017001.000000000000000","385.689258258999985","8528.029970580000736"
