host_id,AGG_COUNT,host_total_listings_count,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,bedrooms,accommodates
"35934185","1","1","1","1","0","1","2"
"35940083","13","195","13","13","13","44","110"
"359447394","1","0","1","1","0","2","6"
"35968350","19","456","19","19","19","22","70"
"360159403","1","267","1","1","1","4","8"
"36029153","1","2","1","1","0","2","4"
"36038147","1","1","1","1","0","2","6"
"360413414","1","0","1","1","0","2","4"
"36072061","1","0","1","1","0","2","3"
"360842654","3","0","3","0","0","3","6"
"360892928","1","1","1","0","0","1","3"
"361224122","1","1","1","1","0","1","2"
"361507323","1","0","1","1","0","3","6"
"3617789","2","4","2","2","0","2","8"
"36193513","1","1","1","1","0","1","4"
"36198202","1","1","1","1","0","1","2"
"362154304","1","8","1","1","1","4","8"
"362160959","1","0","1","0","0","1","2"
"36222169","3","9","3","3","3","0","6"
"36224148","1","1","1","1","0","3","6"
"362247","32","1216","32","32","32","55","152"
"36232860","1","1","1","1","0","1","4"
"3624076","1","1","1","0","0","1","2"
"36258074","1","1","1","1","0","1","4"
"36270441","2","2","2","2","0","2","6"
"36281060","1","16","1","0","1","1","2"
"36289160","3","9","3","3","3","6","15"
"363059055","1","0","1","1","0","3","7"
"363154865","5","0","5","0","0","5","10"
"36319501","1","1","1","1","0","0","3"
"363441557","1","1","1","1","0","1","4"
"36351581","1","1","1","0","0","0","2"
"363598232","4","0","4","1","0","4","12"
"36405782","1","1","0","0","0","1","2"
"36416824","1","2","1","1","0","2","4"
"364287380","1","1","1","1","0","1","4"
"36445387","1","0","1","1","0","2","4"
"36471643","1","2","0","1","0","4","8"
"36511864","2","4","2","2","0","3","10"
"3651370","1","1","1","0","0","1","2"
"36534942","1","1","1","1","0","2","5"
"3658735","1","0","0","1","0","1","4"
"365896465","3","3","3","0","0","3","3"
"36596139","2","4","2","0","0","2","3"
"36619421","1","1","1","1","0","1","4"
"366357524","2","6","0","2","2","4","8"
"36656453","1","1","1","1","0","2","6"
"3668306","1","1","1","1","0","2","6"
"36690949","1","1","1","1","0","2","6"
"36733952","1","1","1","0","0","1","2"
"367495525","1","1","0","1","0","2","6"
"36767227","1","1","1","1","0","0","2"
"367789781","1","1","1","1","0","2","6"
"36779638","1","1","1","1","0","1","3"
"36783565","4","0","4","0","0","4","6"
"36787424","1","1","1","1","0","2","5"
"368090813","1","1","0","1","0","1","4"
"368148192","2","0","1","2","0","2","8"
"368227949","2","2","0","2","0","2","8"
"368230041","1","0","1","1","0","1","4"
"368364651","1","0","1","1","0","1","3"
"3685265","1","3","1","1","1","1","2"
"36853293","1","1","1","1","0","2","6"
"3685570","1","0","1","1","0","2","4"
"368726110","1","0","1","1","0","3","6"
"369018","2","4","2","2","0","2","4"
"369036283","1","1","1","1","0","3","5"
"369376786","1","1","1","1","0","2","3"
"36975173","1","1","1","1","0","3","5"
"369773963","1","1","1","0","0","1","2"
"370006404","1","1","1","1","0","2","3"
"37027837","1","1","1","1","0","2","6"
"37030718","1","1","1","0","0","1","2"
"370417835","2","0","2","0","0","2","8"
"37054371","1","1","1","1","0","1","4"
"370582816","2","2","2","2","0","3","11"
"370917793","1","2","1","1","0","1","2"
"37117686","1","1","1","1","0","1","2"
"37124625","1","1","1","1","0","1","4"
"371250009","6","0","6","6","0","8","18"
"37138652","3","12","3","3","3","3","10"
"3714139","1","2","1","1","0","3","6"
"3714327","1","1","1","1","0","1","2"
"371515","1","3","1","1","1","0","2"
"371605079","1","0","1","1","0","3","6"
"3716301","1","1","1","1","0","1","2"
"37212103","1","1","1","0","0","1","2"
"372493321","1","1","1","1","0","1","2"
"37251648","1","2","1","1","0","2","6"
"3729538","1","0","1","1","0","0","2"
"373025619","1","0","1","1","0","3","6"
"373049475","1","0","1","0","0","1","3"
"373104085","1","1","1","1","0","3","6"
"373219453","1","0","1","0","0","27","16"
"373337964","1","0","1","1","0","1","2"
"37381587","2","0","1","2","0","2","6"
"373856892","1","0","1","1","0","1","4"
"37419026","1","1","1","0","0","1","2"
"374310134","1","0","1","1","0","1","4"
"37461263","2","6","2","1","2","2","7"
"37468526","1","1","1","1","0","1","5"
"37504201","1","1","1","1","0","2","3"
"375501282","1","0","1","1","0","3","6"
"37551452","1","1","1","1","0","1","4"
"375655267","2","4","2","2","0","2","4"
"375730789","2","4","1","2","0","2","4"
"37599380","1","2","1","1","0","2","4"
"376155900","1","1","0","1","0","1","2"
"37641645","1","2","0","0","0","1","2"
"376826718","1","0","1","1","0","2","7"
"376983464","6","0","6","0","0","6","12"
"37701384","2","4","2","2","0","4","10"
"37713543","1","1","1","1","0","1","4"
"377237283","1","0","1","1","0","1","4"
"377332984","1","0","1","1","0","3","6"
"377483502","1","1","1","0","0","1","2"
"3777985","2","0","2","2","0","2","10"
"377904869","2","0","2","2","0","2","8"
"37797450","1","2","1","1","0","3","6"
"37803856","1","0","1","1","0","2","4"
"37814294","1","1","1","1","0","1","2"
"3785326","1","0","1","1","0","1","4"
"37861379","1","1","1","1","0","2","4"
"37861777","1","1","1","0","0","1","4"
"37882812","1","2","1","0","0","1","1"
"378859876","1","1","1","1","0","1","4"
"3789247","3","0","3","3","0","4","15"
"37893201","1","1","1","0","0","1","2"
"3790753","4","0","4","4","0","9","19"
"379523870","1","0","1","1","0","2","6"
"37959043","1","1","1","1","0","1","2"
"3796181","1","0","1","1","0","3","8"
"3796784","4","36","4","4","4","18","34"
"38030118","1","1","1","0","0","1","2"
"380378","25","900","25","21","25","41","108"
"38055169","1","1","1","0","0","1","1"
"38080187","1","0","1","1","0","2","4"
"3808739","3","0","3","3","0","4","9"
"3810329","1","0","1","1","0","2","3"
"38174307","1","1","1","1","0","1","3"
"38184297","1","1","1","1","0","1","4"
"382117","1","3","1","1","1","2","5"
"38219450","1","0","1","0","0","1","2"
"38226944","3","9","2","3","3","3","8"
"382393741","2","6","2","2","2","2","4"
"382561","4","24","4","4","4","4","15"
"3827103","9","90","9","9","9","14","57"
"3834106","1","0","1","1","0","1","4"
"38346714","1","1","1","0","0","1","2"
"38354420","1","6","1","1","1","2","6"
"383579195","8","0","8","8","0","19","60"
"3836298","1","0","1","1","0","4","10"
"384475639","1","1","1","1","0","2","6"
"384770886","1","1","1","1","0","4","9"
"38489065","1","1","0","1","0","2","2"
"38493612","1","1","1","0","0","1","2"
"385097805","3","9","3","3","3","2","8"
"38524798","1","1","1","1","0","2","5"
"385581382","1","0","1","1","0","1","3"
"38572622","2","4","2","2","0","3","8"
"385786","1","1","1","1","0","1","4"
"3858153","1","0","1","1","0","4","10"
"386165","1","1","1","1","0","1","2"
"38651812","7","147","7","7","7","13","30"
"38654641","4","20","4","1","4","4","8"
"3865639","1","3","1","1","1","2","4"
"38663727","2","6","2","0","2","2","3"
"38684047","4","16","4","0","4","4","12"
"38690552","1","1","1","1","0","1","2"
"38743758","1","1","1","1","0","1","4"
"38777494","16","256","16","16","16","22","63"
"387897869","1","0","1","1","0","3","7"
"3879810","1","4","1","1","1","3","6"
"387995326","1","1","1","1","0","1","3"
"388126493","1","1","1","0","0","1","1"
"3887291","1","2","1","0","0","1","2"
"38901290","1","1","1","1","0","1","2"
"38905787","1","1","1","0","0","1","1"
"38919689","1","1","1","1","0","2","4"
"3892924","1","1","1","1","0","1","2"
"38930026","1","5","1","0","1","1","2"
"3898402","1","5","1","1","1","1","2"
"38999821","1","9","1","1","1","2","6"
"39002948","1","1","1","1","0","1","2"
"390037910","1","1","1","1","0","1","6"
"390183517","1","1","1","1","0","1","2"
"3901850","1","1","1","1","0","2","4"
"390201024","9","81","9","7","9","9","31"
"390475148","1","0","1","1","0","2","5"
"39056615","4","16","4","1","4","3","8"
"390780662","1","0","1","0","0","1","3"
"391075671","1","0","1","1","0","2","4"
"391161","1","0","1","1","0","1","4"
"39137239","2","6","2","0","2","2","4"
"391636235","1","0","1","1","0","3","6"
"39180619","1","1","1","1","0","2","4"
"39209975","1","1","1","0","0","1","2"
"392224817","1","0","1","0","0","1","2"
"392325091","1","1","1","1","0","2","4"
"392361272","1","1","1","1","0","2","3"
"3926014","2","4","2","2","0","2","9"
"39267478","7","49","7","5","7","10","25"
"3929800","1","1","1","1","0","3","5"
"393162095","1","1","1","1","0","1","4"
"3933330","1","0","1","1","0","1","2"
"39347638","2","0","2","0","0","2","4"
"3936538","1","1","1","1","0","1","3"
"393670499","1","1","0","1","0","2","4"
"393715101","4","16","4","0","4","0","12"
"39433577","1","2","1","1","0","1","1"
"39433729","2","4","2","2","0","3","7"
"3945726","4","8","4","0","0","4","8"
"394642231","1","0","1","1","0","1","3"
"394682925","1","0","1","1","0","1","2"
"39470220","1","31","1","1","1","8","16"
"394775668","1","0","1","1","0","2","4"
"39492081","1","1","1","1","0","2","6"
"3950491","3","9","3","0","3","3","10"
"395394240","1","7","1","1","1","5","11"
"39543314","1","1","1","1","0","2","4"
"39547122","2","4","2","1","0","3","6"
"395622366","1","1","1","0","0","1","1"
"39571078","1","1","1","1","0","0","2"
"396178854","1","0","1","1","0","3","6"
"396204756","1","3","1","1","1","1","2"
"396307856","1","2","1","1","0","1","4"
"3964723","2","4","2","2","0","3","6"
"39668494","1","1","1","1","0","2","4"
"39681587","1","55","1","1","1","1","3"
"396911707","1","5","1","0","1","2","4"
"397027227","11","0","0","11","0","27","56"
"39705215","5","45","5","2","5","6","17"
"39707958","1","1","1","1","0","1","4"
"39713673","1","1","1","0","0","1","1"
"39759763","1","0","1","0","0","1","2"
"39776","19","627","19","19","19","21","58"
"397810","11","187","11","11","11","16","52"
"39803592","1","1","1","1","0","1","4"
"398126853","3","0","3","3","0","5","11"
"39823313","1","1","1","1","0","1","2"
"398257143","1","0","1","1","0","1","4"
"398282424","1","1","1","1","0","2","4"
"398301778","10","0","10","0","0","11","32"
"39847715","1","0","1","1","0","1","3"
"398612355","1","1","1","1","0","2","4"
"398760826","1","1","1","1","0","2","4"
"3988807","1","1","1","1","0","1","2"
"398885364","1","1","1","1","0","1","4"
"39898772","2","2","2","2","0","3","6"
"399075379","5","5","5","0","0","5","10"
"39928453","1","1","1","1","0","5","10"
"3993864","1","2","1","1","0","1","4"
"3996892","5","60","5","5","5","7","19"
"399721","1","1","1","1","0","1","4"
"39988844","1","1","1","1","0","2","5"
"39999965","1","2","1","1","0","2","3"
"40013291","1","1","1","1","0","1","2"
"40022259","1","1","1","1","0","0","2"
"400286550","1","0","1","0","0","1","2"
"40049837","1","2","1","0","0","1","2"
"40051227","1","2","1","1","0","3","6"
"400837625","1","1","1","0","0","1","2"
"400873265","4","0","4","4","0","7","15"
"40093490","1","1","1","1","0","1","4"
"401003488","44","11044","1","44","44","84","193"
"40113984","1","1","1","1","0","2","4"
"401194732","1","1","1","0","0","1","1"
"40124736","3","9","3","3","3","9","22"
"401422742","1","1","1","1","0","1","2"
"4015628","1","7","1","1","1","1","4"
"401683037","1","0","1","1","0","1","3"
"4017890","1","2","1","1","0","1","5"
"401822599","1","1","1","0","0","1","2"
"401824611","1","1","0","1","0","2","6"
"402059862","1","1","1","1","0","3","7"
"40209408","1","1","1","1","0","8","14"
"402099710","2","0","2","2","0","4","11"
"402350551","9","0","9","9","0","12","41"
"402364247","1","0","1","1","0","2","4"
"40254221","1","1","1","1","0","1","4"
"40273479","1","6","1","1","1","2","6"
"40276553","2","2","2","2","0","3","8"
"40277512","1","0","1","1","0","1","2"
"40281072","6","36","6","0","6","6","14"
"402861275","1","0","1","1","0","2","4"
"403066","3","9","3","0","3","5","16"
"40353583","3","9","3","1","3","4","8"
"40360573","1","1","1","1","0","1","2"
"403819808","1","0","1","1","0","1","2"
"40382592","2","4","2","1","0","4","8"
"403831124","1","0","0","1","0","1","2"
"404129601","1","0","1","1","0","1","4"
"40419694","1","1","0","1","0","1","5"
"4044487","1","0","1","1","0","1","2"
"404490864","1","0","0","1","0","3","7"
"404605296","1","0","1","0","0","1","2"
"40463482","1","0","1","0","0","0","2"
"404654242","2","0","2","2","0","4","12"
"404681398","1","1","1","1","0","1","2"
"40485763","1","2","1","1","0","1","4"
"4050346","1","1","1","1","0","1","2"
"40503474","1","1","1","1","0","1","4"
"40507781","1","1","1","0","0","1","3"
"40517199","1","1","0","0","0","1","2"
"40534301","1","3","1","1","1","2","6"
"40568133","1","3","1","1","1","2","4"
"405758881","8","0","8","0","0","9","24"
"405852","1","2","1","1","0","5","10"
"40587899","3","9","2","2","3","4","8"
"405914719","1","0","1","1","0","0","3"
"40614632","3","9","3","3","3","3","9"
"40618241","1","1","1","1","0","1","3"
"40620807","1","1","1","1","0","1","4"
"406208105","1","0","1","1","0","1","2"
"406252777","4","24","4","4","4","5","14"
"40632431","1","1","1","1","0","1","2"
"406343988","1","0","1","1","0","1","4"
"406516084","1","1","1","1","0","0","3"
"406709991","1","0","1","1","0","1","4"
"406725350","1","0","1","1","0","1","2"
"40679413","1","0","1","1","0","1","2"
"40709080","1","1","1","1","0","0","2"
"407264422","3","0","3","3","0","5","10"
"407294503","2","0","2","0","0","2","3"
"4073187","1","1","1","1","0","1","2"
"40736201","1","1","1","1","0","1","2"
"407618124","2","0","1","2","0","6","12"
"40769134","1","1","1","0","0","1","2"
"407858709","1","1","1","1","0","2","6"
"4079612","1","1","1","0","0","1","1"
"4081362","2","4","2","2","0","6","12"
"4081992","1","1","1","1","0","1","2"
"408334896","1","0","1","1","0","2","4"
"4085987","1","2","1","1","0","2","4"
"40865615","1","1","1","1","0","1","4"
"408677950","1","0","1","1","0","1","2"
"408686279","8","0","8","0","0","8","20"
"408867011","1","0","1","1","0","1","4"
"40889517","1","1","1","1","0","1","2"
"408909278","3","6","3","3","0","3","10"
"409078976","1","1","1","1","0","2","6"
"409129474","1","1","1","1","0","2","5"
"40931744","1","0","1","1","0","1","4"
"409401815","1","1","1","1","0","2","6"
"409447074","1","0","1","1","0","1","3"
"409461807","1","1","1","1","0","2","4"
"409607991","1","0","1","1","0","1","4"
"409617536","2","0","2","2","0","3","10"
"409934665","1","0","1","1","0","3","6"
"410052805","1","1","1","1","0","1","2"
"4101842","8","64","8","8","8","9","22"
"410221150","1","0","0","1","0","2","4"
"41023720","1","1","1","1","0","2","4"
"410463681","1","0","1","1","0","1","4"
"41048764","2","10","2","2","2","3","10"
"41055877","1","1","1","1","0","1","4"
"4106115","1","1","1","1","0","2","4"
"410643922","2","0","2","2","0","2","8"
"411037099","1","0","1","1","0","2","4"
"4111267","1","1","1","0","0","1","4"
"411255419","1","0","1","1","0","2","5"
"41132321","1","1","1","1","0","2","4"
"41155959","1","6","0","1","1","1","4"
"411616384","1","0","1","1","0","1","2"
"411635375","1","0","1","1","0","1","1"
"411710280","5","5","5","5","0","6","10"
"4118815","2","4","2","2","0","2","3"
"41190258","1","1","1","1","0","1","2"
"4121988","1","7","1","0","1","1","2"
"412387030","2","0","2","0","0","2","4"
"412438637","1","0","1","1","0","2","6"
"4125114","7","56","7","1","7","15","34"
"412516895","1","0","1","1","0","1","2"
"412632518","1","0","0","1","0","1","4"
"4127292","2","4","2","2","0","3","6"
"412747092","1","0","1","1","0","1","2"
"4127926","1","1","1","0","0","1","2"
"4131261","1","3","1","1","1","2","4"
"41313936","1","0","1","1","0","1","2"
"413142856","1","0","1","1","0","1","4"
"413521082","1","0","1","1","0","3","6"
"413663178","4","0","4","0","0","4","14"
"41378532","1","1","1","1","0","2","4"
"4137863","1","1","1","0","0","1","2"
"41386034","1","1","1","1","0","2","5"
"414095486","1","0","1","1","0","1","4"
"414250215","1","1","0","1","0","0","4"
"414522544","1","0","1","1","0","1","2"
"414650670","1","0","1","1","0","2","4"
"414667527","7","49","7","0","7","7","19"
"414685113","1","0","1","1","0","1","2"
"4148302","8","40","8","0","8","8","21"
"415030426","9","81","9","0","9","9","23"
"4150754","1","1","1","1","0","3","5"
"41521899","3","9","3","0","3","3","5"
"4152303","1","1","1","1","0","1","3"
"415237472","1","0","1","1","0","1","4"
"41532714","2","4","2","0","0","3","7"
"41533290","1","1","1","1","0","0","2"
"41556083","1","1","1","0","0","1","1"
"415640807","1","0","1","1","0","2","3"
"415647315","1","1","1","1","0","2","4"
"4156491","124","23436","71","124","124","204","567"
"415845164","1","0","1","1","0","3","6"
"4160656","1","2","1","1","0","2","5"
"416144","1","2","1","1","0","2","4"
"41623001","1","1","1","1","0","1","4"
"4166122","1","1","1","1","0","1","3"
"416625019","3","0","3","0","0","3","6"
"41687337","1","1","1","1","0","1","4"
"417140892","1","0","1","1","0","2","5"
"4171755","4","20","4","4","4","5","14"
"417788878","1","0","1","1","0","1","2"
"4177929","1","2","1","0","0","1","2"
"417822738","8","16","8","0","0","8","20"
"4178392","2","4","2","2","0","2","6"
"417934406","1","1","1","1","0","2","4"
"417957291","1","1","1","1","0","2","4"
"418019494","1","1","1","1","0","3","5"
"418165855","1","0","1","1","0","2","4"
"418235475","1","0","1","1","0","1","3"
"418559373","1","0","0","1","0","1","2"
"418845271","1","0","1","1","0","1","4"
"4190267","1","53","1","1","1","1","4"
"41908387","1","1","1","1","0","3","6"
"419438141","1","1","1","1","0","1","3"
"419555412","1","0","1","1","0","1","2"
"419721556","1","0","1","1","0","3","6"
"4197342","1","2","1","1","0","2","4"
"41979108","1","0","1","1","0","1","2"
"4198260","1","1","1","1","0","1","2"
"41985760","33","1320","33","6","33","37","107"
"41988245","1","1","1","1","0","2","4"
"419941153","5","0","5","1","0","5","15"
"419957632","1","0","1","1","0","1","2"
"4200221","1","1","1","1","0","3","6"
"420045585","1","1","1","1","0","1","3"
"420077","3","9","3","2","3","4","9"
"42009638","1","1","1","1","0","2","5"
"42016928","1","1","1","1","0","0","2"
