CODREG,REGIONE,CODPRO,PROVINCIA,CODCOM,COMUNE,PROCOM,SEZ2011,NSEZ,ACE,CODLOC,CODASC,P1,A46,A47,PF1,E3,E27
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060253","60253","31","10002","3","462","30","172","216","13","217"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060254","60254","31","10002","3","278","16","102","124","45","134"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060255","60255","31","10002","3","396","38","135","195","16","191"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060256","60256","31","10002","3","243","10","96","120","38","131"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060257","60257","41","10002","4","324","10","116","142","49","151"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060258","60258","13","10002","1","48","3","17","23","8","23"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060259","60259","31","10002","3","141","9","45","64","19","80"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060260","60260","31","10002","3","1","0","1","1","3","3"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060261","60261","41","10002","4","18","1","2","4","3","4"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060262","60262","31","10002","3","189","17","66","94","23","112"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060263","60263","31","10002","3","148","19","53","76","26","125"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060264","60264","31","10002","3","65","4","23","28","4","31"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060265","60265","31","10002","3","26","3","4","8","1","14"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060266","60266","0","40005","4","33","3","9","16","7","20"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060267","60267","0","40005","4","386","68","2","71","6","8"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060268","60268","13","10002","1","270","44","74","143","69","149"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060269","60269","13","10002","3","73","15","21","41","10","40"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060270","60270","31","10002","3","283","36","99","146","37","139"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060271","60271","32","10002","3","197","20","63","93","25","93"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060272","60272","31","10002","3","223","23","74","101","20","141"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060273","60273","13","10002","1","53","5","19","26","9","31"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060274","60274","31","10002","3","302","95","49","151","23","159"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060275","60275","13","10002","1","16","2","5","7","3","6"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060276","60276","31","10002","3","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060277","60277","31","10002","3","196","18","69","98","37","95"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060278","60278","31","10002","3","262","26","80","121","20","113"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060279","60279","31","10002","3","132","27","34","74","9","66"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060280","60280","31","10002","3","224","29","69","116","12","140"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060281","60281","31","10002","3","243","67","37","109","18","138"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060282","60282","31","10002","3","452","46","135","206","33","223"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060283","60283","13","10002","1","4","2","0","2","1","2"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060284","60284","31","10002","3","137","18","40","64","13","112"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060285","60285","25","10002","2","95","6","34","42","12","46"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060286","60286","25","10002","2","403","30","169","207","11","194"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060287","60287","14","10002","1","100","16","30","50","16","72"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060288","60288","43","10002","4","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060289","60289","12","10002","1","294","38","96","157","33","182"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060290","60290","43","10002","4","50","8","15","27","7","25"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060291","60291","14","10002","1","42","7","18","30","9","33"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060292","60292","14","10002","1","175","37","50","95","24","100"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060293","60293","12","10002","1","202","23","76","109","22","143"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060294","60294","43","10002","4","487","34","186","252","35","293"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060295","60295","42","10002","4","15","0","6","7","6","9"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060296","60296","44","10002","4","342","19","121","160","41","133"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060297","60297","42","10002","4","620","8","236","249","9","256"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060299","60299","43","10002","4","35","7","12","21","7","32"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060300","60300","25","10002","2","303","27","111","151","8","137"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060301","60301","14","10002","1","0","0","0","0","1","1"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060302","60302","11","10002","1","307","56","76","143","10","166"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060303","60303","11","10002","1","259","49","75","130","16","95"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060304","60304","22","10002","2","87","4","31","39","17","46"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060305","60305","22","10002","2","90","9","25","38","8","35"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060306","60306","11","10002","1","270","35","95","135","29","157"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060307","60307","11","10002","1","13","5","0","5","2","6"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060308","60308","11","10002","1","619","85","188","296","61","278"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060309","60309","22","10002","2","593","57","204","288","65","383"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060310","60310","21","10002","2","277","22","106","142","16","204"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060311","60311","22","10002","2","31","0","10","13","1","13"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060312","60312","23","10002","2","92","14","29","51","13","60"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060313","60313","11","10002","1","372","103","66","186","29","182"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060314","60314","11","10002","1","250","31","80","116","21","165"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060315","60315","21","10002","2","282","60","71","151","23","125"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060316","60316","21","10002","2","73","2","25","31","9","30"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060317","60317","11","10002","1","251","23","101","135","12","124"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060318","60318","11","10002","1","87","33","9","44","9","46"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060319","60319","53","10002","5","14","5","2","8","3","10"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060320","60320","53","10002","5","121","7","43","54","25","54"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060321","60321","53","10002","5","147","2","20","26","7","38"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060323","60323","51","10002","5","38","4","11","21","11","25"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060324","60324","23","10002","2","134","6","43","55","23","60"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060325","60325","51","10002","5","17","0","6","6","7","8"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060326","60326","53","10002","5","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060328","60328","53","10002","5","506","28","199","239","52","247"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060329","60329","23","10002","2","281","22","101","146","61","151"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060330","60330","53","10002","5","107","15","48","68","3","67"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060331","60331","53","10002","5","46","3","21","24","6","24"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060332","60332","53","10002","5","189","14","68","90","35","108"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060333","60333","0","40001","5","10","0","4","5","6","59"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060334","60334","53","10002","5","55","2","26","29","14","29"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060335","60335","53","10002","5","126","7","43","59","30","74"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060336","60336","32","10002","3","460","23","161","204","48","175"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060337","60337","0","40004","3","9","5","0","5","7","7"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060338","60338","32","10002","3","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060339","60339","0","40004","3","97","0","39","41","27","77"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060340","60340","0","40004","3","69","5","23","34","24","54"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060341","60341","0","40004","4","16","0","6","9","9","9"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060342","60342","41","10002","4","272","12","63","85","32","93"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060343","60343","41","10002","4","491","33","179","225","86","256"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060344","60344","41","10002","4","31","0","7","9","4","11"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060345","60345","41","10002","4","45","1","19","20","1","22"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060346","60346","41","10002","4","147","5","55","64","2","63"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060347","60347","41","10002","4","360","35","122","177","35","232"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060348","60348","41","10002","4","1222","88","402","532","50","538"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060349","60349","41","10002","4","613","37","233","295","66","300"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060350","60350","41","10002","4","34","0","16","18","7","19"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060352","60352","0","40005","4","2","1","0","1","2","3"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060353","60353","13","10002","1","4","2","0","2","2","2"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060355","60355","44","10002","4","36","3","12","18","3","18"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060357","60357","13","10002","1","123","29","46","84","25","119"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060358","60358","13","10002","1","110","15","44","62","14","84"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060359","60359","44","10002","4","53","5","17","25","3","24"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060360","60360","13","10002","1","76","19","27","52","7","51"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060361","60361","13","10002","1","301","50","97","154","42","158"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060362","60362","13","10002","1","198","13","56","79","16","99"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060364","60364","41","10002","4","269","53","66","119","3","125"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060366","60366","13","10002","1","94","17","26","45","13","52"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060367","60367","13","10002","1","166","16","56","82","21","88"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060368","60368","13","10002","1","151","29","48","89","31","78"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060369","60369","13","10002","1","233","40","79","128","22","137"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060370","60370","13","10002","1","61","7","24","33","7","31"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060371","60371","13","10002","1","28","3","14","18","8","24"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060372","60372","41","10002","4","245","30","72","113","36","118"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060374","60374","13","10002","1","101","11","24","45","9","78"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060375","60375","41","10002","4","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060376","60376","13","10002","1","34","6","7","17","6","19"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060377","60377","44","10002","4","118","18","42","61","3","61"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060378","60378","0","40004","4","3","0","2","3","4","11"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060379","60379","13","10002","1","248","29","83","125","36","132"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060381","60381","13","10002","1","315","46","100","174","36","170"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060382","60382","13","10002","1","65","15","23","42","15","78"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060383","60383","13","10002","1","60","6","22","36","9","54"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060384","60384","44","10002","4","179","17","61","88","51","119"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060385","60385","13","10002","1","19","0","6","7","5","11"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060386","60386","44","10002","4","193","12","81","104","8","107"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060387","60387","13","10002","1","61","7","13","24","7","22"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060388","60388","41","10002","4","127","7","44","57","14","60"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060389","60389","44","10002","4","132","4","52","67","6","68"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060390","60390","13","10002","1","209","13","84","103","18","99"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060391","60391","44","10002","4","466","20","179","213","20","219"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060392","60392","41","10002","4","246","45","68","114","3","110"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060393","60393","13","10002","1","305","50","116","182","59","241"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060394","60394","13","10002","1","70","6","38","49","11","53"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060395","60395","44","10002","4","53","21","9","32","7","31"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060396","60396","44","10002","4","46","4","15","22","2","23"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060397","60397","44","10002","4","101","5","45","53","5","54"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060400","60400","41","10002","4","281","7","102","117","6","120"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060401","60401","41","10002","4","88","3","27","32","3","33"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060402","60402","31","10002","3","89","19","20","46","18","47"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060403","60403","13","10002","1","144","44","36","90","15","82"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060404","60404","41","10002","4","157","2","55","58","1","58"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060406","60406","41","10002","4","600","36","215","271","42","279"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060407","60407","13","10002","1","71","7","32","40","9","51"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170060408","60408","13","10002","1","236","43","87","144","22","143"
